-12.000001488954798,1.5000001870647381
-11.899594906531807,1.499793579490307
-11.799153342954309,1.4990694905989002
-11.698990219808115,1.4977112181853016
-11.598590191882186,1.49589569642636
-11.498246977494537,1.4937767624687583
-11.398172032731654,1.4913625365138763
-11.298159582666756,1.4889087424547398
-11.198050336314154,1.4864192675991057
-11.097767365012489,1.4838397767698603
-10.997339570189176,1.4812056233363793
-10.89720317656789,1.478615516610422
-10.797037306525581,1.4761042865843934
-10.696647407367028,1.473779257064356
-10.596337752329566,1.4715424549835785
-10.495817262471881,1.4694774828291006
-10.395678868109904,1.467573911726744
-10.295226637969435,1.4657989460910388
-10.194861059922944,1.4641994824776339
-10.094841816671781,1.462715563300254
-9.99467149807439,1.4613735336592806
-9.894434045966138,1.4601315804022577
-9.794062813162316,1.458960971415703
-9.693623084882374,1.45788922760095
-9.593206627362582,1.4568642057332661
-9.492818350577284,1.455923453991845
-9.392749719996294,1.4550194988150293
-9.29267022078016,1.454164606052864
-9.192313815846404,1.4533720215768715
-9.092046525965694,1.4526367344049906
-8.991895747255034,1.4519623014733511
-8.89162553048966,1.4512889537490732
-8.79126624958812,1.4505273315085379
-8.690775471374025,1.4496698799899503
-8.590363788985087,1.4487412887202051
-8.490101716118756,1.4472315641863935
-8.389633330564827,1.4450389744244065
-8.289384844215778,1.4423265044054385
-8.189362727761239,1.439127877302484
-8.089345434077837,1.4355278055594962
-7.9892580033271825,1.431551380700232
-7.889326167350981,1.4277258422000147
-7.7894017006913465,1.423784717241643
-7.6892538348274515,1.4198377480882427
-7.58920261820102,1.4150092067757971
-7.489256660592055,1.4098462941409586
-7.388906517805866,1.4038175484441433
-7.288735132078003,1.397110468382986
-7.188790559052612,1.3888716045370155
-7.088748635730372,1.3795831233485165
-6.98874126747331,1.3703902459386639
-6.8886765700538195,1.3617469825314965
-6.788894683592399,1.3510436053078747
-6.68959882518008,1.3361758437685616
-6.591281855320066,1.315675554430223
-6.494853268862359,1.2888286834117788
-6.400856938254655,1.2544186516072235
-6.3100081051326535,1.212021652556997
-6.223443855472802,1.1616266875702688
-6.142247379879681,1.1025948602304645
-6.067094760424649,1.0359593030848835
-5.999199892394787,0.9619525120251704
-5.9389733244254375,0.8815480805933003
-5.886903219308028,0.7957718354459791
-5.843490969535778,0.7055368297626686
-5.808178631778245,0.6115298147771745
-5.781730086470994,0.5147265303467188
-5.763948022543799,0.4161413032719882
-5.753032476721597,0.3167294010157772
-5.747296291333508,0.216576703617143
-5.745481998238828,0.11622217973255895
-5.745751002137719,0.01579133066204047
-5.747269542971437,-0.08428487823931702
-5.748976811281816,-0.18445153132996378
-5.750618070433979,-0.2850041567255671
-5.752136499705491,-0.38523834209652574
-5.753878794097312,-0.48553353545628536
-5.7560781730637975,-0.5855527274499072
-5.758348402881545,-0.6859549197783348
-5.758138216242718,-0.7861860087127617
-5.75465423416551,-0.886203606495427
-5.749432853765773,-0.986242755551568
-5.742933360586369,-1.0864571100700566
-5.7352918278601726,-1.1861959874104708
-5.7272705978485545,-1.285983529225886
-5.7191500880082415,-1.385850371118838
-5.711582572397718,-1.4856086003282667
-5.705259220394417,-1.5856538882502018
-5.699634076903248,-1.6858537040823154
-5.694932912535155,-1.7858355763671026
-5.691107655994698,-1.8858904934333078
-5.687978144585584,-1.9862938196236648
-5.685536613581203,-2.0864153894320023
-5.683768551606939,-2.186749703257945
-5.6825739362211305,-2.2869899187869844
-5.681530882273724,-2.387481059018002
-5.680613791471398,-2.487547339188588
-5.6801670634564845,-2.5878905402783143
-5.681521089338118,-2.6879890121674404
-5.68638957159731,-2.7882314558601426
-5.696037908348256,-2.8880393117187397
-5.711756584339534,-2.9872162224713
-5.734059414132733,-3.084900221948726
-5.762193034988249,-3.1811763847955854
-5.797126243120001,-3.2753163142629838
-5.838958858819866,-3.3663397123582097
-5.888338102648838,-3.4537901092119454
-5.945618668498101,-3.536040617359187
-6.010088330891565,-3.612885916453826
-6.081544922236565,-3.6832902331727504
-6.159930925561815,-3.7455440839850884
-6.244448801716009,-3.7994763639080027
-6.333721049650302,-3.8452285189983035
-6.4264643146926685,-3.8832633788364816
-6.521934193634025,-3.9137717263657126
-6.619127797030931,-3.937716363912781
-6.717316627267008,-3.9581453041513974
-6.816136704793656,-3.975198279791187
-6.915628582504525,-3.9871955996268786
-7.015797430289655,-3.9931748776156555
-7.116015388457169,-3.9920626609051912
-7.21597350566476,-3.9856752585854065
-7.31543904402771,-3.9748463121043653
-7.414724306066058,-3.9595824848175423
-7.513194035949901,-3.939928811587356
-7.61100791967104,-3.916650852270578
-7.707862125331644,-3.8916079424506322
-7.805034072933867,-3.86607394795237
-7.90218812897841,-3.8419460040583586
-8.000309632954707,-3.8203382213786603
-8.098853421901069,-3.8011174081931474
-8.197665031973669,-3.7844138991393574
-8.29691642126128,-3.7700874966229065
-8.39658362827256,-3.7573840932101708
