-12.049999833852052,1.450000200420618
-12.007796311494655,1.44999714866276
-11.982796311122126,1.449995622783831
-11.957796310749597,1.4499925710259731
-11.932796310377068,1.4499895192681151
-11.907796310004539,1.4499864675102572
-11.88279630963201,1.4499818898734702
-11.85779630925948,1.4499773122366832
-11.832796308886952,1.4499712087209673
-11.807796308514423,1.4499651052052513
-11.782796308141894,1.4499574758106064
-11.757796307769365,1.4499483205370325
-11.732796307396836,1.4499391652634586
-11.707796307024307,1.4499269582320267
-11.682796306651777,1.4499147512005948
-11.657796306279248,1.4499010182902339
-11.63279630590672,1.449885759500944
-11.60779630553419,1.4498689748327251
-11.582796305161661,1.4498506642855773
-11.557796304789132,1.4498308278595005
-11.532796304416603,1.4498094655544946
-11.507796304044074,1.4497881032494888
-11.482796303671545,1.449763689186625
-11.457796303299016,1.4497377492448322
-11.432796302926487,1.4497102834241105
-11.407796302553958,1.4496797658455307
-11.38279630218143,1.449649248266951
-11.357797064748365,1.4496156789305132
-11.332797064375836,1.4495821095940755
-11.307797064003307,1.4495454884997798
-11.282797063630778,1.4495073415265551
-11.257797063258248,1.4494676686744015
-11.23279706288572,1.4494249440643898
-11.20779706251319,1.4493822194543782
-11.182797062140661,1.4493364430865086
-11.157797061768132,1.44928914083971
-11.132797061395603,1.4492387868350534
-11.107797061023074,1.4491869069514678
-11.082797060650545,1.4491350270678822
-11.057797060278016,1.4490785695475097
-11.032797059905487,1.4490221120271372
-11.007797059532958,1.4489626027489066
-10.98279705916043,1.4489000417128182
-10.957797821727365,1.4488374806767297
-10.932797821354836,1.4487718678827832
-10.907797820982307,1.4487032033309788
-10.882797820609778,1.4486330129002454
-10.857797820237248,1.448561296590583
-10.83279781986472,1.4484865285230626
-10.80779781949219,1.4484087086976842
-10.782797819119661,1.4483308888723059
-10.757798581686597,1.4482484914101406
-10.732798581314068,1.4481645680690463
-10.707798580941539,1.448077592970094
-10.68279858056901,1.4479890919922127
-10.65779858019648,1.4478975392564735
-10.632799342763416,1.4478029347628762
-10.607799342390887,1.44770680439035
-10.582799342018358,1.4476076222599659
-10.55779934164583,1.4475053883717237
-10.532800104212765,1.4474001027256236
-10.507800103840236,1.4472917653216655
-10.482800103467707,1.4471803761598494
-10.457800866034642,1.4470674611191043
-10.432800865662113,1.4469499684415723
-10.407800865289584,1.4468294240061823
-10.38280162785652,1.4467058278129343
-10.35780162748399,1.4465791798618284
-10.332801627111461,1.4464479542739355
-10.307803152617861,1.4463152028071136
-10.282803152245332,1.4461778737035047
-10.257803151872803,1.4460359669631089
-10.232803151500274,1.445891008464855
-10.207804677006674,1.4457429982087433
-10.182804676634145,1.4455904103158446
-10.157804676261616,1.4454332447861589
-10.132806201768016,1.4452715016196862
-10.107806201395487,1.4451067066953556
-10.082806201022958,1.444937334134238
-10.057807726529358,1.4447618580574044
-10.032807726156829,1.444583330222713
-10.007809251663229,1.4444002247512344
-9.9828092512907,1.44421101576404
-9.9578107767971,1.4440172291400586
-9.93281077642457,1.4438188648792902
-9.90781230193097,1.443614397102806
-9.882812301558442,1.4434038258106057
-9.857813827064842,1.4431886768816184
-9.832813826692313,1.4429674244369153
-9.807815352198713,1.4427400684764962
-9.782816877705113,1.442506609000361
-9.757818403211513,1.44226704600851
-9.732818402838983,1.4420213795009431
-9.707819928345383,1.4417680835987312
-9.682821453851783,1.4415086841808034
-9.657822979358183,1.4412416553682306
-9.632824504864583,1.4409669971610128
-9.607826030370983,1.4406862354380792
-9.582827555877383,1.4403963184415716
-9.557829081383783,1.440100297929348
-9.532832132769112,1.4397935962646216
-9.507833658275512,1.4394807910841791
-9.482835183781912,1.4391588306301628
-9.457838235167241,1.4388277149025726
